 rho0                  EoA                   K                     a                     L                     Ms_inv                Crdr0                 Crdr1                 Vn                    Vp                    CrdJ0                 CrdJ1                
 [1/fm^3]              [MeV]                 [MeV]                 [MeV]                 [MeV]                 []                    []                    []                    []                    []                    []                    []                   
 1.57229070000000e-01 -1.57572350000000e+01  2.33088180000000e+02  2.79028640000000e+01  1.52459630000000e+01  8.14262810000000e-01 -3.42417770000000e+01 -7.33315100000000e+01 -1.57458410000000e+02 -1.88138120000000e+02 -6.37930650000000e+01 -6.36635810000000e+01 
 1.56079080000000e-01 -1.57510890000000e+01  2.37917400000000e+02  2.79334390000000e+01  1.65766840000000e+01  7.74607240000000e-01 -3.28585380000000e+01 -6.86265790000000e+01 -1.51353830000000e+02 -1.81492650000000e+02 -6.51348880000000e+01 -4.01612220000000e+01 
 1.56663080000000e-01 -1.57338900000000e+01  2.30831700000000e+02  2.84082090000000e+01  2.85808430000000e+01  7.72966180000000e-01 -3.35409540000000e+01 -9.34353720000000e+01 -1.53961390000000e+02 -1.85534380000000e+02 -6.59902670000000e+01 -7.34881110000000e+01 
 1.56776530000000e-01 -1.57634020000000e+01  2.36333780000000e+02  2.79947030000000e+01  2.20432780000000e+01  7.97992390000000e-01 -3.44075880000000e+01 -8.79307660000000e+01 -1.55812680000000e+02 -1.86660720000000e+02 -6.71696110000000e+01 -1.70828950000000e+01 
 1.56494990000000e-01 -1.57440340000000e+01  2.32602870000000e+02  2.73098710000000e+01  1.64052090000000e+01  8.09619040000000e-01 -3.53013190000000e+01 -1.23037160000000e+02 -1.62034200000000e+02 -1.86136000000000e+02 -6.86727400000000e+01 -5.82302890000000e+01 
 1.56773730000000e-01 -1.57146180000000e+01  2.28876840000000e+02  2.74919850000000e+01  1.53741400000000e+01  8.21021420000000e-01 -3.58574210000000e+01 -1.01941310000000e+02 -1.58716360000000e+02 -1.84534470000000e+02 -7.12443760000000e+01 -7.74950020000000e+01 
 1.56708310000000e-01 -1.57265850000000e+01  2.32327230000000e+02  2.71801320000000e+01  2.04482480000000e+01  8.41529160000000e-01 -3.61774750000000e+01 -1.25450900000000e+02 -1.64322950000000e+02 -1.89593860000000e+02 -7.04565230000000e+01 -3.35341920000000e+01 
 1.56376590000000e-01 -1.57194280000000e+01  2.38113310000000e+02  2.72265710000000e+01  2.22484240000000e+01  8.55022200000000e-01 -3.66695460000000e+01 -1.21091960000000e+02 -1.63968750000000e+02 -1.90808790000000e+02 -7.36296090000000e+01 -4.07197620000000e+01 
 1.56302500000000e-01 -1.57168420000000e+01  2.33931440000000e+02  2.71557520000000e+01  2.34798230000000e+01  8.61294920000000e-01 -3.66066540000000e+01 -1.39070990000000e+02 -1.66031220000000e+02 -1.95449680000000e+02 -7.13703940000000e+01 -2.87275510000000e+01 
 1.56909870000000e-01 -1.57462320000000e+01  2.33552600000000e+02  2.78119940000000e+01  2.44789690000000e+01  8.19989890000000e-01 -3.64069090000000e+01 -1.06134510000000e+02 -1.59542950000000e+02 -1.85897590000000e+02 -7.17838520000000e+01 -6.02391570000000e+01 
 1.56774660000000e-01 -1.57372840000000e+01  2.29210110000000e+02  2.74695780000000e+01  1.96098700000000e+01  8.24161290000000e-01 -3.63934710000000e+01 -1.24240480000000e+02 -1.58122550000000e+02 -1.86166330000000e+02 -7.08931170000000e+01 -7.06559800000000e+01 
